hora,metaf,aero
1660730400000,"METAF SBBR 171000Z 02008KT CAVOK 15/06 Q1015=
",SBBR
1660734000000,"METAF SBBR 171100Z 04011KT CAVOK 21/06 Q1017=
",SBBR
1660737600000,"METAF SBBR 171200Z 04010KT CAVOK 24/07 Q1018=
",SBBR
1660741200000,"METAF SBBR 171300Z 04013KT CAVOK 26/06 Q1017=
",SBBR
1660744800000,"METAF SBBR 171400Z 04013KT CAVOK 26/06 Q1016=
",SBBR
1660748400000,"METAF SBBR 171500Z 04013KT CAVOK 27/06 Q1016=
",SBBR
1660752000000,"METAF SBBR 171600Z 03012KT CAVOK 27/06 Q1015=
",SBBR
1660755600000,"METAF SBBR 171700Z 04010KT CAVOK 28/05 Q1014=
",SBBR
1660759200000,"METAF SBBR 171800Z 01007KT CAVOK 29/04 Q1013=
",SBBR
1660762800000,"METAF SBBR 171900Z 02009KT CAVOK 29/04 Q1012=
",SBBR
1660766400000,"METAF SBBR 172000Z 03009KT CAVOK 29/03 Q1012=
",SBBR
1660770000000,"METAF SBBR 172100Z 05008KT CAVOK 26/03 Q1013=
",SBBR
1660773600000,"METAF SBBR 172200Z 05008KT CAVOK 24/03 Q1014=
",SBBR
1660777200000,"METAF SBBR 172300Z 04007KT CAVOK 22/04 Q1014=
",SBBR
1660780800000,"METAF SBBR 180000Z 02007KT CAVOK 19/04 Q1015=
",SBBR
1660784400000,"METAF SBBR 180100Z 02008KT CAVOK 19/04 Q1015=
",SBBR
1660788000000,"METAF SBBR 180200Z 01008KT CAVOK 18/04 Q1014=
",SBBR
1660791600000,"METAF SBBR 180300Z 02007KT CAVOK 17/04 Q1014=
",SBBR
1660795200000,"METAF SBBR 180400Z 02007KT CAVOK 16/04 Q1014=
",SBBR
1660798800000,"METAF SBBR 180500Z 03008KT CAVOK 16/04 Q1013=
",SBBR
1660802400000,"METAF SBBR 180600Z 04008KT CAVOK 15/06 Q1013=
",SBBR
1660806000000,"METAF SBBR 180700Z 04008KT CAVOK 14/05 Q1014=
",SBBR
1660809600000,"METAF SBBR 180800Z 03008KT CAVOK 14/05 Q1014=
",SBBR
1660813200000,"METAF SBBR 180900Z 03007KT CAVOK 13/05 Q1015=
",SBBR
1660816800000,"METAF SBBR 181000Z 04007KT CAVOK 14/05 Q1016=
",SBBR
1660820400000,"METAF SBBR 181100Z 04009KT CAVOK 19/05 Q1017=
",SBBR
1660824000000,"METAF SBBR 181200Z 04011KT CAVOK 22/05 Q1018=
",SBBR
1660827600000,"METAF SBBR 181300Z 04011KT CAVOK 24/05 Q1019=
",SBBR
1660831200000,"METAF SBBR 181400Z 03011KT CAVOK 25/05 Q1018=
",SBBR
1660834800000,"METAF SBBR 181500Z 02009KT CAVOK 26/05 Q1017=
",SBBR
1660838400000,"METAF SBBR 181600Z 01009KT CAVOK 27/04 Q1016=
",SBBR
1660842000000,"METAF SBBR 181700Z 01008KT CAVOK 28/04 Q1015=
",SBBR
1660845600000,"METAF SBBR 181800Z  35011KT CAVOK 29/03 Q1012=
",SBBR
1660849200000,"METAF SBBR 181900Z  36009KT CAVOK 29/03 Q1012=
",SBBR
1660852800000,"METAF SBBR 182000Z 01007KT CAVOK 29/03 Q1012=
",SBBR
1660856400000,"METAF SBBR 182100Z 04006KT CAVOK 26/04 Q1012=
",SBBR
1660860000000,"METAF SBBR 182200Z 05008KT CAVOK 23/04 Q1013=
",SBBR
1660863600000,"METAF SBBR 182300Z 04007KT CAVOK 22/04 Q1015=
",SBBR
1660867200000,"METAF SBBR 190000Z  36005KT CAVOK 19/04 Q1016=
",SBBR
1660870800000,"METAF SBBR 190100Z  35008KT CAVOK 19/04 Q1017=
",SBBR
1660874400000,"METAF SBBR 190200Z  35008KT CAVOK 18/04 Q1017=
",SBBR
1660878000000,"METAF SBBR 190300Z  34008KT CAVOK 18/04 Q1016=
",SBBR
1660881600000,"METAF SBBR 190400Z  34008KT CAVOK 18/04 Q1016=
",SBBR
1660885200000,"METAF SBBR 190500Z  26007KT CAVOK 20/04 Q1017=
",SBBR
1660888800000,"METAF SBBR 190600Z  22012KT CAVOK 15/09 Q1018=
",SBBR
1660892400000,"METAF SBBR 190700Z  23010KT 3000     BR BKN033   13/11 Q1018=
",SBBR
1660896000000,"METAF SBBR 190800Z  21011KT 1000     BR BKN033   12/11 Q1018=
",SBBR
1660899600000,"METAF SBBR 190900Z  22008KT 1000     BR OVC033   12/11 Q1018=
",SBBR
1660903200000,"METAF SBBR 191000Z  22006KT 2000     BR BKN033   12/11 Q1019=
",SBBR
1660906800000,"METAF SBBR 191100Z  20008KT CAVOK 15/10 Q1020=
",SBBR
1660910400000,"METAF SBBR 191200Z  20006KT CAVOK 20/11 Q1021=
",SBBR
1660914000000,"METAF SBBR 191300Z  18005KT CAVOK 22/10 Q1020=
",SBBR
1660917600000,"METAF SBBR 191400Z  18006KT CAVOK 24/09 Q1020=
",SBBR
1660921200000,"METAF SBBR 191500Z  16005KT CAVOK 25/08 Q1018=
",SBBR
1660924800000,"METAF SBBR 191600Z  12003KT CAVOK 26/08 Q1017=
",SBBR
1660928400000,"METAF SBBR 191700Z 09005KT CAVOK 27/07 Q1017=
",SBBR
1660932000000,"METAF SBBR 191800Z 09005KT CAVOK 28/07 Q1017=
",SBBR
1660935600000,"METAF SBBR 191900Z 09004KT CAVOK 28/06 Q1014=
",SBBR
1660939200000,"METAF SBBR 192000Z  12005KT CAVOK 28/06 Q1014=
",SBBR
1660942800000,"METAF SBBR 192100Z  12004KT CAVOK 26/07 Q1014=
",SBBR
1660946400000,"METAF SBBR 192200Z  11007KT CAVOK 27/06 Q1015=
",SBBR
1660950000000,"METAF SBBR 192300Z  10009KT CAVOK 26/06 Q1017=
",SBBR
1660953600000,"METAF SBBR 200000Z  16007KT CAVOK 20/08 Q1021=
",SBBR
1660957200000,"METAF SBBR 200100Z  19009KT CAVOK 19/08 Q1018=
",SBBR
1660960800000,"METAF SBBR 200200Z  18010KT CAVOK 18/09 Q1018=
",SBBR
1660964400000,"METAF SBBR 200300Z  18006KT CAVOK 16/09 Q1018=
",SBBR
1660968000000,"METAF SBBR 200400Z  20006KT CAVOK 15/10 Q1018=
",SBBR
1660971600000,"METAF SBBR 200500Z  22006KT CAVOK 14/10 Q1018=
",SBBR
1660975200000,"METAF SBBR 200600Z  20007KT CAVOK 13/10 Q1019=
",SBBR
1660978800000,"METAF SBBR 200700Z  16005KT 3000     BR FEW033   12/10 Q1017=
",SBBR
1660982400000,"METAF SBBR 200800Z  18004KT 4000     BR FEW033   11/09 Q1016=
",SBBR
1660986000000,"METAF SBBR 200900Z  15003KT 5000     BR FEW033   11/08 Q1018=
",SBBR
1660989600000,"METAF SBBR 201000Z 07007KT CAVOK 12/08 Q1019=
",SBBR
1660993200000,"METAF SBBR 201100Z 08021KT 9999       SCT033   16/07 Q1022=
",SBBR
1660996800000,"METAF SBBR 201200Z 08020KT CAVOK 20/08 Q1024=
",SBBR
1661000400000,"METAF SBBR 201300Z 08021KT CAVOK 21/08 Q1022=
",SBBR
1661004000000,"METAF SBBR 201400Z 09020KT CAVOK 22/08 Q1021=
",SBBR
1661007600000,"METAF SBBR 201500Z 09020KT CAVOK 23/07 Q1020=
",SBBR
1661011200000,"METAF SBBR 201600Z 08019KT CAVOK 24/07 Q1020=
",SBBR
1661014800000,"METAF SBBR 201700Z 09019KT CAVOK 25/06 Q1020=
",SBBR
1661018400000,"METAF SBBR 201800Z  10013KT CAVOK 26/06 Q1020=
",SBBR
1661022000000,"METAF SBBR 201900Z 09013KT CAVOK 26/05 Q1018=
",SBBR
1661025600000,"METAF SBBR 202000Z  10014KT CAVOK 25/05 Q1017=
",SBBR
1661029200000,"METAF SBBR 202100Z  11011KT CAVOK 23/05 Q1017=
",SBBR
1661032800000,"METAF SBBR 202200Z  11009KT CAVOK 21/05 Q1019=
",SBBR
1661036400000,"METAF SBBR 202300Z  11009KT CAVOK 20/05 Q1021=
",SBBR
1661040000000,"METAF SBBR 210000Z  12006KT CAVOK 17/06 Q1023=
",SBBR
1661043600000,"METAF SBBR 210100Z 09005KT CAVOK 16/06 Q1021=
",SBBR
1661047200000,"METAF SBBR 210200Z 07004KT CAVOK 15/06 Q1020=
",SBBR
1661050800000,"METAF SBBR 210300Z 05006KT CAVOK 14/07 Q1020=
",SBBR
1661054400000,"METAF SBBR 210400Z 07008KT CAVOK 14/08 Q1020=
",SBBR
1661058000000,"METAF SBBR 210500Z 09008KT 7000       FEW033   13/09 Q1022=
",SBBR
1661061600000,"METAF SBBR 210600Z 09007KT 5000     BR FEW033   12/09 Q1022=
",SBBR
1661065200000,"METAF SBBR 210700Z 07006KT 3000     BR SCT021   11/09 Q1020=
",SBBR
1661068800000,"METAF SBBR 210800Z  10006KT 2000     BR BKN025   010/09 Q1020=
",SBBR
1661072400000,"METAF SBBR 210900Z  10007KT 1000     BR OVC021   010/09 Q1021=
",SBBR
1661076000000,"METAF SBBR 211000Z 08010KT 1000     BR OVC018   12/11 Q1022=
",SBBR
1661079600000,"METAF SBBR 211100Z 08017KT 5000     BR OVC025   14/11 Q1024=
",SBBR
1661083200000,"METAF SBBR 211200Z 08013KT 9999       BKN022   17/11 Q1025=
",SBBR
1661086800000,"METAF SBBR 211300Z 08015KT 9999       BKN028   18/10 Q1024=
",SBBR
1661090400000,"METAF SBBR 211400Z 09014KT 9999       FEW033   20/10 Q1022=
",SBBR
1661094000000,"METAF SBBR 211500Z 08015KT CAVOK 22/08 Q1021=
",SBBR
1661097600000,"METAF SBBR 211600Z 08016KT CAVOK 23/08 Q1020=
",SBBR
1661101200000,"METAF SBBR 211700Z 08014KT CAVOK 23/07 Q1021=
",SBBR
1661104800000,"METAF SBBR 211800Z 09012KT CAVOK 25/06 Q1020=
",SBBR
1661108400000,"METAF SBBR 211900Z 09013KT CAVOK 25/05 Q1018=
",SBBR
1661112000000,"METAF SBBR 212000Z  11012KT CAVOK 25/05 Q1017=
",SBBR
1661115600000,"METAF SBBR 212100Z  11010KT CAVOK 23/06 Q1017=
",SBBR
1661119200000,"METAF SBBR 212200Z  11008KT CAVOK 21/06 Q1019=
",SBBR
1661122800000,"METAF SBBR 212300Z  11008KT CAVOK 19/07 Q1021=
",SBBR
1661126400000,"METAF SBBR 220000Z  12006KT CAVOK 16/06 Q1022=
",SBBR
1661130000000,"METAF SBBR 220100Z  10006KT CAVOK 16/06 Q1020=
",SBBR
1661133600000,"METAF SBBR 220200Z  11006KT CAVOK 15/06 Q1019=
",SBBR
1661137200000,"METAF SBBR 220300Z  11006KT CAVOK 15/07 Q1019=
",SBBR
1661140800000,"METAF SBBR 220400Z  10005KT CAVOK 14/07 Q1019=
",SBBR
1661144400000,"METAF SBBR 220500Z 09005KT CAVOK 14/07 Q1020=
",SBBR
1661148000000,"METAF SBBR 220600Z  11006KT CAVOK 12/07 Q1022=
",SBBR
1661151600000,"METAF SBBR 220700Z 08005KT CAVOK 11/08 Q1020=
",SBBR
1661155200000,"METAF SBBR 220800Z 07004KT CAVOK 11/07 Q1019=
",SBBR
1661158800000,"METAF SBBR 220900Z 06005KT CAVOK 010/08 Q1020=
",SBBR
1661162400000,"METAF SBBR 221000Z 05006KT CAVOK 11/08 Q1021=
",SBBR
1661166000000,"METAF SBBR 221100Z 06010KT 9999       FEW033   15/09 Q1022=
",SBBR
1661169600000,"METAF SBBR 221200Z 07011KT CAVOK 19/08 Q1023=
",SBBR
1661173200000,"METAF SBBR 221300Z 07014KT CAVOK 20/07 Q1022=
",SBBR
1661176800000,"METAF SBBR 221400Z 09013KT CAVOK 22/06 Q1021=
",SBBR
1661180400000,"METAF SBBR 221500Z 08013KT CAVOK 22/06 Q1020=
",SBBR
1661184000000,"METAF SBBR 221600Z 07013KT CAVOK 23/06 Q1019=
",SBBR
1661187600000,"METAF SBBR 221700Z 08013KT CAVOK 24/06 Q1019=
",SBBR
1661191200000,"METAF SBBR 221800Z 09010KT CAVOK 25/04 Q1019=
",SBBR
1661194800000,"METAF SBBR 221900Z 09011KT CAVOK 25/04 Q1016=
",SBBR
1661198400000,"METAF SBBR 222000Z  11011KT CAVOK 25/04 Q1015=
",SBBR
1661202000000,"METAF SBBR 222100Z  11010KT CAVOK 23/04 Q1016=
",SBBR
1661205600000,"METAF SBBR 222200Z  10009KT CAVOK 21/05 Q1017=
",SBBR
1661209200000,"METAF SBBR 222300Z  11009KT CAVOK 20/05 Q1020=
",SBBR
1661212800000,"METAF SBBR 230000Z  11008KT CAVOK 18/06 Q1019=
",SBBR
1661216400000,"METAF SBBR 230100Z 09007KT CAVOK 17/06 Q1019=
",SBBR
1661220000000,"METAF SBBR 230200Z 08006KT CAVOK 16/05 Q1019=
",SBBR
1661223600000,"METAF SBBR 230300Z  10005KT CAVOK 15/05 Q1018=
",SBBR
1661227200000,"METAF SBBR 230400Z  12004KT CAVOK 14/05 Q1019=
",SBBR
1661230800000,"METAF SBBR 230500Z  11004KT CAVOK 13/05 Q1018=
",SBBR
1661234400000,"METAF SBBR 230600Z 08006KT CAVOK 13/06 Q1018=
",SBBR
1661238000000,"METAF SBBR 230700Z 09007KT CAVOK 12/06 Q1018=
",SBBR
1661342400000,"METAF SBBR 241200Z 09009KT CAVOK 19/08 Q1022=
",SBBR
1661346000000,"METAF SBBR 241300Z 09009KT CAVOK 20/08 Q1023=
",SBBR
1661349600000,"METAF SBBR 241400Z 08009KT CAVOK 21/08 Q1020=
",SBBR
1661353200000,"METAF SBBR 241500Z 09007KT CAVOK 21/08 Q1021=
",SBBR
1661356800000,"METAF SBBR 241600Z 09008KT CAVOK 21/08 Q1021=
",SBBR
1661360400000,"METAF SBBR 241700Z 09008KT CAVOK 21/08 Q1021=
",SBBR
1661364000000,"METAF SBBR 241800Z 07008KT CAVOK 21/08 Q1019=
",SBBR
1661367600000,"METAF SBBR 241900Z 06008KT CAVOK 22/07 Q1018=
",SBBR
1661371200000,"METAF SBBR 242000Z 07008KT CAVOK 22/07 Q1018=
",SBBR
1661374800000,"METAF SBBR 242100Z 08006KT CAVOK 19/07 Q1018=
",SBBR
1661378400000,"METAF SBBR 242200Z 08007KT CAVOK 17/08 Q1019=
",SBBR
1661382000000,"METAF SBBR 242300Z 08006KT CAVOK 17/07 Q1019=
",SBBR
1661385600000,"METAF SBBR 250000Z 09005KT CAVOK 17/06 Q1018=
",SBBR
1661389200000,"METAF SBBR 250100Z 06004KT CAVOK 17/05 Q1020=
",SBBR
1661392800000,"METAF SBBR 250200Z 02005KT CAVOK 16/06 Q1017=
",SBBR
1661396400000,"METAF SBBR 250300Z 03006KT CAVOK 16/06 Q1017=
",SBBR
1661400000000,"METAF SBBR 250400Z 05005KT CAVOK 15/06 Q1018=
",SBBR
1661403600000,"METAF SBBR 250500Z 08004KT CAVOK 15/06 Q1019=
",SBBR
1661407200000,"METAF SBBR 250600Z 06005KT CAVOK 14/06 Q1017=
",SBBR
1661410800000,"METAF SBBR 250700Z 05006KT CAVOK 13/05 Q1017=
",SBBR
1661414400000,"METAF SBBR 250800Z 04006KT CAVOK 13/05 Q1017=
",SBBR
1661418000000,"METAF SBBR 250900Z 04006KT CAVOK 12/06 Q1018=
",SBBR
1661421600000,"METAF SBBR 251000Z 04006KT CAVOK 14/06 Q1019=
",SBBR
1661425200000,"METAF SBBR 251100Z 05009KT CAVOK 19/06 Q1020=
",SBBR
1661428800000,"METAF SBBR 251200Z 06010KT CAVOK 21/07 Q1022=
",SBBR
1661432400000,"METAF SBBR 251300Z 06011KT CAVOK 23/07 Q1021=
",SBBR
1661436000000,"METAF SBBR 251400Z 06008KT CAVOK 23/07 Q1019=
",SBBR
1661439600000,"METAF SBBR 251500Z 07006KT CAVOK 24/06 Q1019=
",SBBR
1661443200000,"METAF SBBR 251600Z 06006KT CAVOK 25/06 Q1019=
",SBBR
1661446800000,"METAF SBBR 251700Z 08005KT CAVOK 26/06 Q1019=
",SBBR
1661450400000,"METAF SBBR 251800Z 08005KT CAVOK 26/05 Q1017=
",SBBR
1661454000000,"METAF SBBR 251900Z 08005KT CAVOK 26/05 Q1016=
",SBBR
1661457600000,"METAF SBBR 252000Z 09006KT CAVOK 26/05 Q1016=
",SBBR
1661461200000,"METAF SBBR 252100Z 09008KT CAVOK 26/05 Q1017=
",SBBR
1661464800000,"METAF SBBR 252200Z  10010KT CAVOK 25/06 Q1018=
",SBBR
1661468400000,"METAF SBBR 252300Z 09013KT CAVOK 24/06 Q1018=
",SBBR
1661472000000,"METAF SBBR 260000Z  10005KT CAVOK 18/05 Q1019=
",SBBR
1661475600000,"METAF SBBR 260100Z 05005KT CAVOK 17/05 Q1020=
",SBBR
1661479200000,"METAF SBBR 260200Z 04006KT CAVOK 16/06 Q1018=
",SBBR
1661482800000,"METAF SBBR 260300Z 05006KT CAVOK 16/06 Q1018=
",SBBR
1661486400000,"METAF SBBR 260400Z 04007KT CAVOK 15/06 Q1019=
",SBBR
1661490000000,"METAF SBBR 260500Z 06006KT CAVOK 14/06 Q1019=
",SBBR
1661493600000,"METAF SBBR 260600Z 05006KT CAVOK 13/06 Q1018=
",SBBR
1661497200000,"METAF SBBR 260700Z 04006KT CAVOK 13/06 Q1017=
",SBBR
1661500800000,"METAF SBBR 260800Z 03006KT CAVOK 13/06 Q1018=
",SBBR
1661504400000,"METAF SBBR 260900Z 03006KT CAVOK 13/06 Q1018=
",SBBR
1661508000000,"METAF SBBR 261000Z 03006KT CAVOK 14/06 Q1019=
",SBBR
1661511600000,"METAF SBBR 261100Z 07010KT CAVOK 19/05 Q1020=
",SBBR
1661515200000,"METAF SBBR 261200Z 08015KT CAVOK 20/05 Q1021=
",SBBR
1661518800000,"METAF SBBR 261300Z 06015KT CAVOK 22/06 Q1021=
",SBBR
1661688000000,"METAF SBBR 281200Z 01006KT CAVOK 24/06 Q1020=
",SBBR
1661691600000,"METAF SBBR 281300Z 02002KT CAVOK 25/06 Q1020=
",SBBR
1661695200000,"METAF SBBR 281400Z  12001KT CAVOK 25/05 Q1018=
",SBBR
1661698800000,"METAF SBBR 281500Z  16003KT CAVOK 26/05 Q1018=
",SBBR
1661702400000,"METAF SBBR 281600Z  18005KT CAVOK 27/04 Q1017=
",SBBR
1661706000000,"METAF SBBR 281700Z  18008KT CAVOK 28/04 Q1017=
",SBBR
1661709600000,"METAF SBBR 281800Z  18008KT CAVOK 29/04 Q1016=
",SBBR
1661713200000,"METAF SBBR 281900Z  17008KT CAVOK 29/04 Q1015=
",SBBR
1661716800000,"METAF SBBR 282000Z  15007KT CAVOK 29/04 Q1015=
",SBBR
1661720400000,"METAF SBBR 282100Z  14005KT CAVOK 26/04 Q1015=
",SBBR
1661724000000,"METAF SBBR 282200Z  12006KT CAVOK 23/04 Q1016=
",SBBR
1661727600000,"METAF SBBR 282300Z  12007KT CAVOK 22/04 Q1017=
",SBBR
1661731200000,"METAF SBBR 290000Z  10007KT CAVOK 21/04 Q1018=
",SBBR
1661734800000,"METAF SBBR 290100Z  10006KT CAVOK 19/04 Q1018=
",SBBR
1661774400000,"METAF SBBR 291200Z 07006KT CAVOK 25/05 Q1020=
",SBBR
1661778000000,"METAF SBBR 291300Z 09007KT CAVOK 25/05 Q1019=
",SBBR
1661781600000,"METAF SBBR 291400Z  10007KT CAVOK 26/05 Q1017=
",SBBR
1661785200000,"METAF SBBR 291500Z  10007KT CAVOK 27/04 Q1017=
",SBBR
1661788800000,"METAF SBBR 291600Z 09008KT CAVOK 28/04 Q1016=
",SBBR
1661792400000,"METAF SBBR 291700Z  10008KT CAVOK 29/04 Q1017=
",SBBR
1661796000000,"METAF SBBR 291800Z 09008KT CAVOK 29/04 Q1014=
",SBBR
1661799600000,"METAF SBBR 291900Z 09008KT CAVOK 29/04 Q1014=
",SBBR
1661803200000,"METAF SBBR 292000Z  10009KT CAVOK 29/04 Q1014=
",SBBR
1661806800000,"METAF SBBR 292100Z  11008KT CAVOK 27/04 Q1015=
",SBBR
1661810400000,"METAF SBBR 292200Z  11009KT CAVOK 24/04 Q1016=
",SBBR
1661814000000,"METAF SBBR 292300Z  11010KT CAVOK 23/04 Q1017=
",SBBR
1661817600000,"METAF SBBR 300000Z  12008KT CAVOK 21/05 Q1017=
",SBBR
1661821200000,"METAF SBBR 300100Z  10006KT CAVOK 19/06 Q1018=
",SBBR
1661860800000,"METAF SBBR 301200Z 06016KT CAVOK 22/06 Q1022=
",SBBR
1661864400000,"METAF SBBR 301300Z 06018KT CAVOK 23/07 Q1021=
",SBBR
1661868000000,"METAF SBBR 301400Z 07016KT CAVOK 24/07 Q1019=
",SBBR
1661871600000,"METAF SBBR 301500Z 08015KT CAVOK 24/07 Q1020=
",SBBR
1661875200000,"METAF SBBR 301600Z 07014KT CAVOK 25/07 Q1019=
",SBBR
1661878800000,"METAF SBBR 301700Z 08012KT CAVOK 26/06 Q1019=
",SBBR
1661882400000,"METAF SBBR 301800Z 09007KT CAVOK 27/06 Q1018=
",SBBR
1661886000000,"METAF SBBR 301900Z 09008KT CAVOK 27/06 Q1015=
",SBBR
1661889600000,"METAF SBBR 302000Z  11008KT CAVOK 27/06 Q1014=
",SBBR
1661893200000,"METAF SBBR 302100Z  10009KT CAVOK 26/06 Q1015=
",SBBR
1661896800000,"METAF SBBR 302200Z  10008KT CAVOK 23/07 Q1016=
",SBBR
1661900400000,"METAF SBBR 302300Z  11009KT CAVOK 22/08 Q1019=
",SBBR
1661904000000,"METAF SBBR 310000Z 08006KT CAVOK 19/08 Q1020=
",SBBR
1661907600000,"METAF SBBR 310100Z 07007KT CAVOK 18/09 Q1019=
",SBBR
1661911200000,"METAF SBBR 310200Z 08007KT CAVOK 17/09 Q1017=
",SBBR
1661914800000,"METAF SBBR 310300Z 08007KT CAVOK 16/09 Q1017=
",SBBR
1661918400000,"METAF SBBR 310400Z 07008KT CAVOK 15/09 Q1018=
",SBBR
1661922000000,"METAF SBBR 310500Z 07007KT CAVOK 14/10 Q1019=
",SBBR
1661925600000,"METAF SBBR 310600Z 07007KT CAVOK 13/10 Q1019=
",SBBR
1661929200000,"METAF SBBR 310700Z 07007KT CAVOK 13/10 Q1019=
",SBBR
1661932800000,"METAF SBBR 310800Z 07006KT 3000     BR SCT033   12/10 Q1016=
",SBBR
1661936400000,"METAF SBBR 310900Z 08007KT 2000     BR SCT033   11/10 Q1019=
",SBBR
1661940000000,"METAF SBBR 311000Z 08011KT 5000     BR SCT033   13/10 Q1020=
",SBBR
1661943600000,"METAF SBBR 311100Z 08014KT 9999       SCT033   15/10 Q1023=
",SBBR
1661947200000,"METAF SBBR 311200Z 08013KT 9999       FEW033   18/10 Q1022=
",SBBR
1661950800000,"METAF SBBR 311300Z 08013KT CAVOK 20/09 Q1023=
",SBBR
1661954400000,"METAF SBBR 311400Z 08013KT CAVOK 21/09 Q1019=
",SBBR
1661958000000,"METAF SBBR 311500Z 09012KT CAVOK 23/08 Q1020=
",SBBR
1661961600000,"METAF SBBR 311600Z 08010KT CAVOK 24/08 Q1020=
",SBBR
1661965200000,"METAF SBBR 311700Z  10009KT CAVOK 24/08 Q1019=
",SBBR
1661968800000,"METAF SBBR 311800Z  10010KT CAVOK 26/07 Q1018=
",SBBR
1661972400000,"METAF SBBR 311900Z 09011KT CAVOK 26/07 Q1017=
",SBBR
1661976000000,"METAF SBBR 312000Z  10011KT CAVOK 25/07 Q1014=
",SBBR
1661979600000,"METAF SBBR 312100Z  11011KT CAVOK 24/07 Q1015=
",SBBR
1661983200000,"METAF SBBR 312200Z  11010KT CAVOK 22/08 Q1017=
",SBBR
1661986800000,"METAF SBBR 312300Z  11011KT CAVOK 21/08 Q1018=
",SBBR
1661990400000,"METAF SBBR 010000Z 08008KT CAVOK 18/08 Q1017=
",SBBR
1661994000000,"METAF SBBR 010100Z 07007KT CAVOK 17/08 Q1019=
",SBBR
1661997600000,"METAF SBBR 010200Z 06006KT CAVOK 15/08 Q1016=
",SBBR
1662001200000,"METAF SBBR 010300Z 04007KT CAVOK 15/08 Q1016=
",SBBR
1662004800000,"METAF SBBR 010400Z 03008KT CAVOK 14/08 Q1017=
",SBBR
1662008400000,"METAF SBBR 010500Z 04007KT CAVOK 14/07 Q1017=
",SBBR
1662012000000,"METAF SBBR 010600Z 07007KT CAVOK 12/08 Q1017=
",SBBR
1662015600000,"METAF SBBR 010700Z 06007KT CAVOK 11/07 Q1018=
",SBBR
1662019200000,"METAF SBBR 010800Z 05008KT CAVOK 010/07 Q1015=
",SBBR
1662022800000,"METAF SBBR 010900Z 06008KT CAVOK 010/06 Q1016=
",SBBR
1662026400000,"METAF SBBR 011000Z 06011KT CAVOK 11/05 Q1018=
",SBBR
1662030000000,"METAF SBBR 011100Z 07013KT CAVOK 14/06 Q1020=
",SBBR
1662033600000,"METAF SBBR 011200Z 07015KT CAVOK 17/05 Q1019=
",SBBR
1662037200000,"METAF SBBR 011300Z 07014KT CAVOK 19/05 Q1021=
",SBBR
1662040800000,"METAF SBBR 011400Z 07013KT CAVOK 20/04 Q1019=
",SBBR
1662044400000,"METAF SBBR 011500Z 08012KT CAVOK 22/04 Q1018=
",SBBR
1662048000000,"METAF SBBR 011600Z 09011KT CAVOK 23/03 Q1018=
",SBBR
1662051600000,"METAF SBBR 011700Z 09011KT CAVOK 24/02 Q1017=
",SBBR
1662055200000,"METAF SBBR 011800Z 09011KT CAVOK 25/02 Q1016=
",SBBR
1662058800000,"METAF SBBR 011900Z 09011KT CAVOK 25/02 Q1015=
",SBBR
1662062400000,"METAF SBBR 012000Z 09012KT CAVOK 25/02 Q1016=
",SBBR
1662066000000,"METAF SBBR 012100Z  10010KT CAVOK 23/01 Q1016=
",SBBR
1662069600000,"METAF SBBR 012200Z  10009KT CAVOK 20/01 Q1017=
",SBBR
1662073200000,"METAF SBBR 012300Z  10009KT CAVOK 18/02 Q1017=
",SBBR
1662076800000,"METAF SBBR 020000Z 06008KT CAVOK 15/01 Q1016=
",SBBR
1662080400000,"METAF SBBR 020100Z 05007KT CAVOK 14/01 Q1018=
",SBBR
1662084000000,"METAF SBBR 020200Z 05007KT CAVOK 14/01 Q1016=
",SBBR
1662087600000,"METAF SBBR 020300Z 05006KT CAVOK 13/02 Q1016=
",SBBR
1662091200000,"METAF SBBR 020400Z 04008KT CAVOK 13/02 Q1017=
",SBBR
1662094800000,"METAF SBBR 020500Z 04008KT CAVOK 12/02 Q1017=
",SBBR
1662098400000,"METAF SBBR 020600Z 03008KT CAVOK 12/03 Q1017=
",SBBR
1662102000000,"METAF SBBR 020700Z 02008KT CAVOK 11/03 Q1016=
",SBBR
1662105600000,"METAF SBBR 020800Z 03008KT CAVOK 11/03 Q1017=
",SBBR
1662109200000,"METAF SBBR 020900Z 04008KT CAVOK 010/03 Q1018=
",SBBR
1662112800000,"METAF SBBR 021000Z 04008KT CAVOK 12/04 Q1018=
",SBBR
1662116400000,"METAF SBBR 021100Z 05011KT CAVOK 16/05 Q1019=
",SBBR
1662120000000,"METAF SBBR 021200Z 04011KT CAVOK 19/06 Q1018=
",SBBR
1662123600000,"METAF SBBR 021300Z 05010KT CAVOK 21/06 Q1022=
",SBBR
1662127200000,"METAF SBBR 021400Z 05009KT CAVOK 22/05 Q1019=
",SBBR
1662130800000,"METAF SBBR 021500Z 06007KT CAVOK 23/04 Q1019=
",SBBR
1662134400000,"METAF SBBR 021600Z 07005KT CAVOK 24/03 Q1019=
",SBBR
1662138000000,"METAF SBBR 021700Z 09005KT CAVOK 25/02 Q1017=
",SBBR
1662141600000,"METAF SBBR 021800Z 09005KT CAVOK 26/01 Q1016=
",SBBR
1662145200000,"METAF SBBR 021900Z 09006KT CAVOK 27/01 Q1016=
",SBBR
1662148800000,"METAF SBBR 022000Z 07006KT CAVOK 27/01 Q1015=
",SBBR
