hora,troca,aero
1667667600000,0,SV
1667671200000,0,SV
1667674800000,0,SV
1667678400000,0,SV
1667682000000,0,SV
1667685600000,0,SV
1667689200000,0,SV
1667692800000,0,SV
1667696400000,0,SV
1667700000000,0,SV
1667703600000,0,SV
1667707200000,0,SV
1667710800000,0,SV
1667714400000,0,SV
1667718000000,0,SV
1667721600000,0,SV
1667725200000,0,SV
1667728800000,0,SV
1667732400000,0,SV
1667736000000,0,SV
1667739600000,0,SV
1667743200000,0,SV
1667746800000,0,SV
1667750400000,0,SV
1667754000000,0,SV
1667757600000,0,SV
1667761200000,0,SV
1667764800000,0,SV
1667768400000,0,SV
1667772000000,0,SV
1667775600000,0,SV
1667779200000,0,SV
1667782800000,0,SV
1667786400000,0,SV
1667790000000,0,SV
1667793600000,0,SV
1667797200000,0,SV
1667800800000,0,SV
1667804400000,0,SV
1667808000000,0,SV
1667811600000,0,SV
1667815200000,0,SV
1667818800000,0,SV
1667822400000,0,SV
1667826000000,0,SV
1667829600000,0,SV
1667833200000,0,SV
1667836800000,0,SV
1667840400000,0,SV
1667844000000,0,SV
1667847600000,0,SV
1667851200000,0,SV
1667854800000,0,SV
1667858400000,0,SV
1667862000000,0,SV
1667865600000,0,SV
1667869200000,0,SV
1667872800000,0,SV
1667876400000,0,SV
1667880000000,0,SV
1667883600000,0,SV
1667887200000,0,SV
1667890800000,0,SV
1667894400000,0,SV
1667898000000,0,SV
1667901600000,0,SV
1667905200000,0,SV
1667908800000,0,SV
1667912400000,0,SV
1667916000000,0,SV
1667919600000,0,SV
1667923200000,0,SV
1667926800000,0,SV
1667930400000,0,SV
1667934000000,0,SV
1667937600000,0,SV
1667941200000,0,SV
1667944800000,0,SV
1667948400000,0,SV
1667952000000,0,SV
1667955600000,0,SV
1667959200000,0,SV
1667962800000,0,SV
1667966400000,0,SV
1667970000000,0,SV
1667973600000,0,SV
1667977200000,0,SV
1667980800000,0,SV
1667984400000,0,SV
1667988000000,0,SV
1667991600000,0,SV
1667995200000,0,SV
1667998800000,0,SV
1668002400000,1,SV
1668006000000,0,SV
1668009600000,1,SV
1668013200000,1,SV
1668016800000,1,SV
1668020400000,1,SV
1668024000000,0,SV
1668027600000,0,SV
1668031200000,0,SV
1668034800000,0,SV
1668038400000,0,SV
1668042000000,0,SV
1668045600000,0,SV
1668049200000,0,SV
1668052800000,0,SV
1668056400000,0,SV
1668060000000,0,SV
1668063600000,0,SV
1668067200000,0,SV
1668070800000,0,SV
1668074400000,0,SV
1668078000000,0,SV
1668081600000,0,SV
1668085200000,0,SV
1668088800000,0,SV
1668092400000,0,SV
1668096000000,0,SV
1668099600000,1,SV
1668103200000,1,SV
1668106800000,1,SV
1668110400000,0,SV
1668114000000,0,SV
1668117600000,0,SV
1668121200000,0,SV
1668124800000,0,SV
1668128400000,0,SV
1668132000000,0,SV
1668135600000,0,SV
1668139200000,0,SV
1668142800000,0,SV
1668146400000,0,SV
1668150000000,0,SV
1668153600000,0,SV
1668157200000,0,SV
1668160800000,0,SV
1668164400000,0,SV
1668168000000,0,SV
1668171600000,0,SV
1668175200000,0,SV
1668178800000,1,SV
1668182400000,1,SV
1668186000000,1,SV
1668189600000,0,SV
1668193200000,0,SV
1668196800000,0,SV
1668200400000,0,SV
1668204000000,0,SV
1668207600000,0,SV
1668211200000,0,SV
1668214800000,0,SV
1668218400000,0,SV
1668222000000,0,SV
1668225600000,0,SV
1668229200000,0,SV
1668232800000,0,SV
1668236400000,0,SV
1668240000000,0,SV
1668243600000,0,SV
1668247200000,0,SV
1668250800000,0,SV
1668254400000,0,SV
1668258000000,1,SV
1668261600000,1,SV
1668265200000,1,SV
1668268800000,1,SV
1668272400000,1,SV
1668276000000,1,SV
1668279600000,1,SV
1668283200000,0,SV
1668286800000,0,SV
1668290400000,0,SV
1668294000000,0,SV
1668297600000,0,SV
1668301200000,0,SV
1668304800000,0,SV
1668308400000,0,SV
1668312000000,0,SV
1668315600000,0,SV
1668319200000,0,SV
1668322800000,0,SV
1668326400000,0,SV
1668330000000,0,SV
1668333600000,0,SV
1668337200000,0,SV
1668340800000,0,SV
1668344400000,0,SV
1668348000000,1,SV
1668351600000,0,SV
1668355200000,0,SV
1668358800000,0,SV
1668362400000,1,SV
1668366000000,1,SV
1668369600000,0,SV
1668373200000,0,SV
1668376800000,0,SV
1668380400000,0,SV
1668384000000,0,SV
1668387600000,0,SV
1668391200000,0,SV
1668394800000,0,SV
1668398400000,0,SV
1668402000000,0,SV
1668405600000,0,SV
1668409200000,1,SV
1668412800000,1,SV
1668416400000,0,SV
1668420000000,1,SV
1668423600000,1,SV
1668427200000,1,SV
1668430800000,1,SV
1668434400000,1,SV
1668438000000,1,SV
1668441600000,1,SV
1668445200000,0,SV
1668448800000,1,SV
1668452400000,1,SV
1668456000000,1,SV
1668459600000,1,SV
1668463200000,1,SV
1668466800000,0,SV
1668470400000,0,SV
1668474000000,0,SV
1668477600000,0,SV
1668481200000,1,SV
1668484800000,1,SV
1668488400000,1,SV
1668492000000,1,SV
1668495600000,1,SV
1668499200000,1,SV
1668502800000,1,SV
1668506400000,1,SV
1668510000000,1,SV
1668513600000,1,SV
1668517200000,1,SV
1668520800000,1,SV
1668524400000,1,SV
1668528000000,1,SV
1668531600000,1,SV
1668535200000,1,SV
1668538800000,1,SV
1668542400000,1,SV
1668546000000,0,SV
1668549600000,0,SV
1668553200000,0,SV
1668556800000,0,SV
1668560400000,0,SV
1668564000000,0,SV
1668567600000,0,SV
1668571200000,0,SV
1668574800000,0,SV
1668578400000,0,SV
1668582000000,0,SV
1668585600000,0,SV
1668589200000,0,SV
1668592800000,0,SV
1668596400000,0,SV
1668600000000,0,SV
1668603600000,0,SV
1668607200000,0,SV
1668610800000,0,SV
1668614400000,0,SV
1668618000000,0,SV
1668621600000,0,SV
1668625200000,0,SV
1668628800000,0,SV
1668632400000,0,SV
1668636000000,0,SV
1668639600000,0,SV
1668643200000,0,SV
1668646800000,0,SV
1668650400000,0,SV
1668654000000,0,SV
1668657600000,0,SV
1668661200000,0,SV
1668664800000,0,SV
1668668400000,0,SV
1668672000000,0,SV
1668675600000,0,SV
1668679200000,0,SV
1668682800000,0,SV
1668686400000,0,SV
1668690000000,0,SV
1668693600000,0,SV
1668697200000,0,SV
1668700800000,0,SV
1668704400000,0,SV
1668708000000,0,SV
1668711600000,0,SV
1668715200000,0,SV
1668718800000,0,SV
1668722400000,0,SV
1668726000000,0,SV
1668729600000,0,SV
1668733200000,0,SV
1668736800000,0,SV
1668740400000,0,SV
1668744000000,0,SV
1668747600000,0,SV
1668751200000,0,SV
1668754800000,0,SV
1668758400000,0,SV
1668762000000,0,SV
1668765600000,0,SV
1668769200000,0,SV
1668772800000,0,SV
1668776400000,0,SV
1668780000000,0,SV
1668783600000,0,SV
1668787200000,0,SV
1668790800000,0,SV
1668794400000,0,SV
1668798000000,0,SV
1668801600000,0,SV
1668805200000,0,SV
1668808800000,0,SV
1668812400000,0,SV
1668816000000,0,SV
1668819600000,0,SV
1668823200000,0,SV
1668826800000,0,SV
1668830400000,0,SV
1668834000000,0,SV
1668837600000,0,SV
1668841200000,0,SV
1668844800000,0,SV
1668848400000,0,SV
1668852000000,0,SV
1668855600000,0,SV
1668859200000,0,SV
1668862800000,0,SV
1668866400000,0,SV
1668870000000,0,SV
1668873600000,0,SV
1668877200000,0,SV
1668880800000,0,SV
1668884400000,0,SV
1668888000000,0,SV
1668891600000,0,SV
1668895200000,0,SV
1668898800000,0,SV
1668902400000,0,SV
1668906000000,0,SV
1668909600000,0,SV
1668913200000,0,SV
1668916800000,0,SV
1668920400000,0,SV
1668924000000,0,SV
1668927600000,0,SV
1668931200000,0,SV
1668934800000,0,SV
1668938400000,0,SV
1668942000000,0,SV
1668945600000,0,SV
1668949200000,0,SV
1668952800000,0,SV
1668956400000,0,SV
1668960000000,0,SV
1668963600000,0,SV
1668967200000,0,SV
1668970800000,0,SV
1668974400000,0,SV
1668978000000,0,SV
1668981600000,0,SV
1668985200000,0,SV
1668988800000,0,SV
1668992400000,0,SV
1668996000000,0,SV
1668999600000,0,SV
1669003200000,0,SV
1669006800000,0,SV
1669010400000,0,SV
1669014000000,0,SV
1669017600000,0,SV
1669021200000,0,SV
1669024800000,0,SV
1669028400000,0,SV
1669032000000,0,SV
1669035600000,0,SV
1669039200000,0,SV
1669042800000,0,SV
1669046400000,0,SV
1669050000000,0,SV
1669053600000,0,SV
1669057200000,0,SV
1669060800000,0,SV
1669064400000,0,SV
1669068000000,0,SV
1669071600000,0,SV
1669075200000,0,SV
1669078800000,0,SV
1669082400000,0,SV
1669086000000,0,SV
1669089600000,0,SV
1669093200000,0,SV
1669096800000,0,SV
1669100400000,0,SV
1669104000000,0,SV
1669107600000,0,SV
1669111200000,0,SV
1669114800000,0,SV
1669118400000,0,SV
1669122000000,0,SV
1669125600000,0,SV
1669129200000,0,SV
1669132800000,0,SV
1669136400000,0,SV
1669140000000,1,SV
1669143600000,0,SV
1669147200000,0,SV
1669150800000,0,SV
1669154400000,0,SV
1669158000000,0,SV
1669161600000,0,SV
1669165200000,0,SV
1669168800000,0,SV
1669172400000,0,SV
1669176000000,0,SV
1669179600000,0,SV
1669183200000,0,SV
1669186800000,0,SV
1669190400000,0,SV
1669194000000,0,SV
1669197600000,0,SV
1669201200000,0,SV
1669204800000,1,SV
1669208400000,1,SV
1669212000000,1,SV
1669215600000,1,SV
1669219200000,1,SV
1669222800000,1,SV
1669226400000,1,SV
1669230000000,1,SV
1669233600000,1,SV
1669237200000,1,SV
1669240800000,1,SV
1669244400000,1,SV
1669248000000,0,SV
1669251600000,0,SV
1669255200000,0,SV
1669258800000,0,SV
1669262400000,0,SV
1669266000000,0,SV
1669269600000,0,SV
1669273200000,0,SV
1669276800000,0,SV
1669280400000,0,SV
1669284000000,0,SV
1669287600000,0,SV
1669291200000,0,SV
1669294800000,0,SV
1669298400000,0,SV
1669302000000,1,SV
1669305600000,0,SV
1669309200000,0,SV
1669312800000,0,SV
1669316400000,0,SV
1669320000000,0,SV
1669323600000,0,SV
1669327200000,0,SV
1669330800000,0,SV
1669334400000,0,SV
1669338000000,0,SV
1669341600000,0,SV
1669345200000,0,SV
1669348800000,0,SV
1669352400000,0,SV
1669356000000,0,SV
1669359600000,0,SV
1669363200000,0,SV
1669366800000,0,SV
1669370400000,0,SV
1669374000000,0,SV
1669377600000,0,SV
1669381200000,0,SV
1669384800000,0,SV
1669388400000,0,SV
1669392000000,0,SV
1669395600000,0,SV
1669399200000,0,SV
1669402800000,0,SV
1669406400000,0,SV
1669410000000,0,SV
1669413600000,0,SV
1669417200000,0,SV
1669420800000,0,SV
1669424400000,0,SV
1669428000000,0,SV
1669431600000,0,SV
1669435200000,0,SV
1669438800000,0,SV
1669442400000,0,SV
1669446000000,0,SV
1669449600000,0,SV
1669453200000,0,SV
1669456800000,0,SV
1669460400000,0,SV
1669464000000,0,SV
1669467600000,0,SV
1669471200000,1,SV
1669474800000,1,SV
1669478400000,1,SV
1669482000000,1,SV
1669485600000,1,SV
1669489200000,1,SV
1669492800000,0,SV
1669496400000,0,SV
1669500000000,0,SV
1669503600000,0,SV
1669507200000,0,SV
1669510800000,0,SV
1669514400000,0,SV
1669518000000,0,SV
1669521600000,0,SV
1669525200000,0,SV
1669528800000,0,SV
1669532400000,0,SV
1669536000000,0,SV
1669539600000,0,SV
1669543200000,0,SV
1669546800000,0,SV
1669550400000,0,SV
1669554000000,0,SV
1669557600000,0,SV
1669561200000,0,SV
1669564800000,0,SV
1669568400000,0,SV
1669572000000,0,SV
1669575600000,0,SV
1669579200000,0,SV
1669582800000,0,SV
1669586400000,0,SV
1669590000000,0,SV
1669593600000,0,SV
1669597200000,0,SV
1669600800000,0,SV
1669604400000,0,SV
1669608000000,0,SV
1669611600000,0,SV
1669615200000,0,SV
1669618800000,0,SV
1669622400000,0,SV
1669626000000,0,SV
1669629600000,0,SV
1669633200000,0,SV
1669636800000,0,SV
1669640400000,0,SV
1669644000000,0,SV
1669647600000,0,SV
1669651200000,0,SV
1669654800000,0,SV
1669658400000,0,SV
1669662000000,1,SV
1669665600000,0,SV
1669669200000,0,SV
1669672800000,0,SV
1669676400000,0,SV
1669680000000,0,SV
1669683600000,0,SV
1669687200000,0,SV
1669690800000,0,SV
1669694400000,0,SV
1669698000000,0,SV
1669701600000,0,SV
1669705200000,0,SV
1669708800000,0,SV
1669712400000,0,SV
1669716000000,0,SV
1669719600000,0,SV
1669723200000,0,SV
1669726800000,0,SV
1669730400000,0,SV
1669734000000,0,SV
1669737600000,0,SV
1669741200000,0,SV
1669744800000,1,SV
1669748400000,0,SV
1669752000000,0,SV
1669755600000,0,SV
1669759200000,0,SV
1669762800000,0,SV
1669766400000,0,SV
1669770000000,0,SV
1669773600000,0,SV
1669777200000,0,SV
1669780800000,0,SV
1669784400000,0,SV
1669788000000,0,SV
1669791600000,0,SV
1669795200000,0,SV
1669798800000,0,SV
1669802400000,0,SV
1669806000000,0,SV
1669809600000,0,SV
1669813200000,0,SV
1669816800000,0,SV
1669820400000,0,SV
1669824000000,0,SV
1669827600000,1,SV
1669831200000,0,SV
1669834800000,1,SV
1669838400000,0,SV
1669842000000,0,SV
1669845600000,0,SV
1669849200000,0,SV
1669852800000,0,SV
1669856400000,0,SV
1669860000000,0,SV
1669863600000,0,SV
1669867200000,0,SV
1669870800000,0,SV
1669874400000,0,SV
1669878000000,0,SV
1669881600000,0,SV
1669885200000,0,SV
1669888800000,0,SV
1669892400000,0,SV
1669896000000,1,SV
1669899600000,1,SV
1669903200000,0,SV
1669906800000,1,SV
1669910400000,1,SV
1669914000000,0,SV
1669917600000,1,SV
1669921200000,1,SV
1669924800000,0,SV
1669928400000,0,SV
1669932000000,0,SV
1669935600000,0,SV
1669939200000,0,SV
1669942800000,0,SV
1669946400000,0,SV
1669950000000,0,SV
1669953600000,0,SV
1669957200000,0,SV
1669960800000,0,SV
1669964400000,0,SV
1669968000000,0,SV
1669971600000,0,SV
1669975200000,0,SV
1669978800000,0,SV
1669982400000,0,SV
1669986000000,0,SV
1669989600000,0,SV
1669993200000,0,SV
1669996800000,0,SV
1670000400000,0,SV
1670004000000,0,SV
1670007600000,0,SV
1670011200000,0,SV
1670014800000,0,SV
1670018400000,0,SV
1670022000000,0,SV
1670025600000,0,SV
1670029200000,0,SV
1670032800000,0,SV
1670036400000,0,SV
1670040000000,0,SV
1670043600000,0,SV
1670047200000,0,SV
1670050800000,0,SV
1670054400000,0,SV
1670058000000,0,SV
1670061600000,0,SV
1670065200000,0,SV
1670068800000,1,SV
1670072400000,1,SV
1670076000000,0,SV
1670079600000,1,SV
1670083200000,1,SV
1670086800000,0,SV
1670090400000,0,SV
1670094000000,0,SV
1670097600000,0,SV
1670101200000,0,SV
1670104800000,0,SV
1670108400000,0,SV
1670112000000,0,SV
1670115600000,0,SV
1670119200000,0,SV
1670122800000,0,SV
1670126400000,0,SV
1670130000000,0,SV
1670133600000,0,SV
1670137200000,0,SV
1670140800000,1,SV
1670144400000,1,SV
1670148000000,1,SV
1670151600000,1,SV
1670155200000,1,SV
1670158800000,1,SV
1670162400000,1,SV
1670166000000,1,SV
1670169600000,1,SV
1670173200000,1,SV
1670176800000,1,SV
1670180400000,1,SV
1670184000000,0,SV
1670187600000,0,SV
1670191200000,0,SV
1670194800000,0,SV
1670198400000,0,SV
1670202000000,0,SV
1670205600000,0,SV
1670209200000,0,SV
1670212800000,0,SV
1670216400000,0,SV
1670220000000,0,SV
1670223600000,0,SV
1670227200000,1,SV
1670230800000,1,SV
1670234400000,1,SV
1670238000000,1,SV
1670241600000,1,SV
1670245200000,1,SV
1670248800000,1,SV
1670252400000,1,SV
1670256000000,1,SV
1670259600000,0,SV
1670263200000,0,SV
1670266800000,0,SV
1670270400000,0,SV
1670274000000,0,SV
1670277600000,0,SV
1670281200000,0,SV
1670284800000,0,SV
1670288400000,0,SV
1670292000000,0,SV
1670295600000,0,SV
1670299200000,0,SV
1670302800000,0,SV
1670306400000,1,SV
1670310000000,1,SV
1670313600000,0,SV
1670317200000,0,SV
1670320800000,1,SV
1670324400000,1,SV
1670328000000,1,SV
1670331600000,0,SV
1670335200000,0,SV
1670338800000,0,SV
1670342400000,0,SV
1670346000000,0,SV
1670349600000,1,SV
1670353200000,1,SV
1670356800000,1,SV
1670360400000,0,SV
1670364000000,0,SV
1670367600000,0,SV
1670371200000,0,SV
1670374800000,0,SV
1670378400000,0,SV
1670382000000,0,SV
1670385600000,1,SV
1670389200000,1,SV
1670392800000,1,SV
1670396400000,1,SV
1670400000000,1,SV
1670403600000,1,SV
1670407200000,1,SV
1670410800000,1,SV
1670414400000,1,SV
1670418000000,1,SV
1670421600000,1,SV
1670425200000,1,SV
1670428800000,1,SV
1670432400000,1,SV
1670436000000,1,SV
1670439600000,1,SV
1670443200000,0,SV
1670446800000,0,SV
1670450400000,0,SV
1670454000000,0,SV
1670457600000,0,SV
1670461200000,0,SV
1670464800000,0,SV
1670468400000,0,SV
1670472000000,0,SV
1670475600000,0,SV
1670479200000,0,SV
1670482800000,0,SV
1670486400000,0,SV
1670490000000,0,SV
1670493600000,0,SV
1670497200000,0,SV
1670500800000,1,SV
1670504400000,1,SV
1670508000000,1,SV
1670511600000,1,SV
1670515200000,1,SV
1670518800000,1,SV
1670522400000,1,SV
1670526000000,1,SV
1670529600000,1,SV
1670533200000,0,SV
1670536800000,0,SV
1670540400000,0,SV
1670544000000,0,SV
1670547600000,0,SV
1670551200000,0,SV
1670554800000,0,SV
1670558400000,0,SV
1670562000000,1,SV
1670565600000,1,SV
1670569200000,1,SV
1670572800000,1,SV
1670576400000,1,SV
1670580000000,0,SV
1670583600000,1,SV
1670587200000,0,SV
1670590800000,0,SV
1670594400000,0,SV
1670598000000,0,SV
1670601600000,0,SV
1670605200000,0,SV
1670608800000,0,SV
1670612400000,0,SV
1670616000000,0,SV
1670619600000,0,SV
1670623200000,0,SV
1670626800000,0,SV
1670630400000,0,SV
1670634000000,0,SV
1670637600000,0,SV
1670641200000,0,SV
1670644800000,0,SV
1670648400000,0,SV
1670652000000,0,SV
1670655600000,1,SV
1670659200000,1,SV
1670662800000,0,SV
1670666400000,0,SV
1670670000000,0,SV
1670673600000,1,SV
1670677200000,1,SV
1670680800000,1,SV
1670684400000,1,SV
1670688000000,1,SV
1670691600000,1,SV
1670695200000,1,SV
1670698800000,1,SV
1670702400000,1,SV
1670706000000,0,SV
1670709600000,0,SV
1670713200000,0,SV
1670716800000,0,SV
1670720400000,0,SV
1670724000000,0,SV
1670727600000,0,SV
1670731200000,0,SV
1670734800000,0,SV
1670738400000,0,SV
1670742000000,0,SV
1670745600000,0,SV
1670749200000,1,SV
1670752800000,1,SV
1670756400000,1,SV
1670760000000,1,SV
1670763600000,1,SV
1670767200000,1,SV
1670770800000,1,SV
1670774400000,1,SV
1670778000000,1,SV
1670781600000,1,SV
1670785200000,1,SV
1670788800000,0,SV
1670792400000,0,SV
1670796000000,0,SV
1670799600000,0,SV
1670803200000,0,SV
1670806800000,0,SV
1670810400000,0,SV
1670814000000,0,SV
1670817600000,0,SV
1670821200000,0,SV
1670824800000,0,SV
1670828400000,1,SV
1670832000000,1,SV
1670835600000,1,SV
1670839200000,1,SV
1670842800000,0,SV
1670846400000,0,SV
1670850000000,0,SV
1670853600000,0,SV
1670857200000,0,SV
1670860800000,0,SV
1670864400000,0,SV
1670868000000,0,SV
1670871600000,0,SV
1670875200000,1,SV
1670878800000,1,SV
1670882400000,1,SV
1670886000000,1,SV
1670889600000,1,SV
1670893200000,1,SV
1670896800000,1,SV
1670900400000,1,SV
1670904000000,0,SV
1670907600000,1,SV
1670911200000,0,SV
1670914800000,1,SV
1670918400000,1,SV
1670922000000,0,SV
1670925600000,0,SV
1670929200000,0,SV
1670932800000,1,SV
1670936400000,1,SV
1670940000000,1,SV
1670943600000,1,SV
1670947200000,1,SV
1670950800000,1,SV
1670954400000,0,SV
1670958000000,0,SV
1670961600000,0,SV
1670965200000,0,SV
1670968800000,0,SV
1670972400000,0,SV
1670976000000,0,SV
1670979600000,0,SV
1670983200000,0,SV
1670986800000,0,SV
1670990400000,0,SV
1670994000000,0,SV
1670997600000,0,SV
1671001200000,0,SV
1671004800000,0,SV
1671008400000,0,SV
1671012000000,0,SV
1671015600000,0,SV
1671019200000,0,SV
1671022800000,0,SV
1671026400000,0,SV
1671030000000,0,SV
1671033600000,0,SV
1671037200000,0,SV
1671040800000,0,SV
1671044400000,0,SV
1671048000000,0,SV
1671051600000,0,SV
1671055200000,0,SV
1671058800000,0,SV
1671062400000,0,SV
1671066000000,0,SV
1671069600000,0,SV
1671073200000,0,SV
1671076800000,0,SV
1671080400000,0,SV
1671084000000,0,SV
1671087600000,0,SV
1671091200000,0,SV
1671094800000,0,SV
1671098400000,0,SV
1671102000000,0,SV
1671105600000,0,SV
1671109200000,0,SV
1671112800000,0,SV
1671116400000,0,SV
1671120000000,0,SV
1671123600000,0,SV
1671127200000,0,SV
1671130800000,1,SV
1671134400000,1,SV
1671138000000,0,SV
1671141600000,0,SV
1671145200000,0,SV
1671148800000,0,SV
1671152400000,0,SV
1671156000000,0,SV
1671159600000,0,SV
1671163200000,0,SV
1671166800000,0,SV
1671170400000,0,SV
1671174000000,0,SV
1671177600000,0,SV
1671181200000,0,SV
1671184800000,0,SV
1671188400000,1,SV
1671192000000,1,SV
1671195600000,1,SV
1671199200000,1,SV
1671202800000,1,SV
1671206400000,1,SV
1671210000000,1,SV
1671213600000,1,SV
1671217200000,1,SV
1671220800000,0,SV
1671224400000,0,SV
1671228000000,0,SV
1671231600000,0,SV
1671235200000,0,SV
1671238800000,0,SV
1671242400000,0,SV
1671246000000,0,SV
1671249600000,0,SV
1671253200000,0,SV
1671256800000,0,SV
1671260400000,0,SV
1671264000000,0,SV
1671267600000,0,SV
1671271200000,0,SV
1671274800000,0,SV
1671278400000,0,SV
1671282000000,0,SV
1671285600000,1,SV
1671289200000,1,SV
1671292800000,1,SV
1671296400000,1,SV
1671300000000,0,SV
1671303600000,0,SV
1671307200000,0,SV
1671310800000,0,SV
1671314400000,0,SV
1671318000000,0,SV
1671321600000,0,SV
1671325200000,0,SV
1671328800000,0,SV
1671332400000,0,SV
1671336000000,0,SV
1671339600000,0,SV
1671343200000,0,SV
1671346800000,0,SV
1671350400000,0,SV
1671354000000,0,SV
1671357600000,0,SV
1671361200000,0,SV
1671364800000,0,SV
1671368400000,0,SV
1671372000000,0,SV
1671375600000,0,SV
1671379200000,0,SV
1671382800000,0,SV
1671386400000,0,SV
1671390000000,0,SV
1671393600000,0,SV
1671397200000,0,SV
1671400800000,0,SV
1671404400000,0,SV
1671408000000,0,SV
1671411600000,0,SV
1671415200000,0,SV
1671418800000,0,SV
1671422400000,0,SV
1671426000000,0,SV
1671429600000,0,SV
1671433200000,0,SV
1671436800000,0,SV
1671440400000,0,SV
1671444000000,0,SV
1671447600000,0,SV
1671451200000,0,SV
1671454800000,0,SV
1671458400000,0,SV
1671462000000,0,SV
1671465600000,0,SV
1671469200000,0,SV
1671472800000,0,SV
1671476400000,0,SV
1671480000000,0,SV
1671483600000,0,SV
1671487200000,0,SV
1671490800000,0,SV
1671494400000,0,SV
1671498000000,0,SV
1671501600000,0,SV
1671505200000,0,SV
1671508800000,0,SV
1671512400000,0,SV
1671516000000,0,SV
1671519600000,0,SV
1671523200000,0,SV
1671526800000,0,SV
1671530400000,0,SV
1671534000000,0,SV
1671537600000,0,SV
1671541200000,0,SV
1671544800000,0,SV
1671548400000,0,SV
1671552000000,0,SV
1671555600000,0,SV
1671559200000,0,SV
1671562800000,0,SV
1671566400000,0,SV
1671570000000,0,SV
1671573600000,0,SV
1671577200000,0,SV
1671580800000,0,SV
1671584400000,0,SV
1671588000000,0,SV
1671591600000,0,SV
1671595200000,0,SV
1671598800000,0,SV
1671602400000,0,SV
1671606000000,0,SV
1671609600000,0,SV
1671613200000,0,SV
1671616800000,0,SV
1671620400000,0,SV
1671624000000,1,SV
1671627600000,1,SV
1671631200000,0,SV
1671634800000,0,SV
1671638400000,0,SV
1671642000000,0,SV
1671645600000,0,SV
1671649200000,0,SV
1671652800000,0,SV
1671656400000,0,SV
1671660000000,0,SV
1671663600000,0,SV
1671667200000,0,SV
1671670800000,0,SV
1671674400000,0,SV
1671678000000,0,SV
1671681600000,0,SV
1671685200000,0,SV
1671688800000,0,SV
1671692400000,0,SV
1671696000000,0,SV
1671699600000,0,SV
1671703200000,0,SV
1671706800000,0,SV
1671710400000,0,SV
1671714000000,0,SV
1671717600000,0,SV
1671721200000,0,SV
1671724800000,0,SV
1671728400000,0,SV
1671732000000,0,SV
1671735600000,0,SV
1671739200000,0,SV
1671742800000,0,SV
1671746400000,0,SV
1671750000000,0,SV
1671753600000,0,SV
1671757200000,0,SV
1671760800000,0,SV
1671764400000,0,SV
1671768000000,0,SV
1671771600000,0,SV
1671775200000,0,SV
1671778800000,0,SV
1671782400000,0,SV
1671786000000,0,SV
1671789600000,0,SV
1671793200000,0,SV
1671796800000,0,SV
1671800400000,0,SV
1671804000000,0,SV
1671807600000,0,SV
1671811200000,0,SV
1671814800000,0,SV
1671818400000,0,SV
1671822000000,0,SV
1671825600000,0,SV
1671829200000,0,SV
1671832800000,0,SV
1671836400000,0,SV
1671840000000,0,SV
1671843600000,0,SV
1671847200000,0,SV
1671850800000,0,SV
1671854400000,0,SV
1671858000000,0,SV
1671861600000,0,SV
1671865200000,0,SV
1671868800000,0,SV
1671872400000,0,SV
1671876000000,0,SV
1671879600000,0,SV
1671883200000,0,SV
1671886800000,0,SV
1671890400000,0,SV
1671894000000,0,SV
1671897600000,0,SV
1671901200000,0,SV
1671904800000,0,SV
1671908400000,0,SV
1671912000000,0,SV
1671915600000,0,SV
1671919200000,0,SV
1671922800000,0,SV
1671926400000,0,SV
1671930000000,0,SV
1671933600000,0,SV
1671937200000,0,SV
1671940800000,0,SV
1671944400000,0,SV
1671948000000,0,SV
1671951600000,0,SV
1671955200000,0,SV
1671958800000,0,SV
1671962400000,0,SV
1671966000000,0,SV
1671969600000,0,SV
1671973200000,0,SV
1671976800000,0,SV
1671980400000,0,SV
1671984000000,0,SV
1671987600000,0,SV
1671991200000,0,SV
1671994800000,0,SV
1671998400000,0,SV
1672002000000,0,SV
1672005600000,0,SV
1672009200000,0,SV
1672012800000,0,SV
1672016400000,0,SV
1672020000000,0,SV
1672023600000,0,SV
1672027200000,0,SV
1672030800000,0,SV
1672034400000,0,SV
1672038000000,0,SV
1672041600000,0,SV
1672045200000,1,SV
1672048800000,1,SV
1672052400000,1,SV
1672056000000,1,SV
1672059600000,1,SV
1672063200000,1,SV
1672066800000,1,SV
1672070400000,1,SV
1672074000000,1,SV
1672077600000,1,SV
1672081200000,0,SV
1672084800000,0,SV
1672088400000,0,SV
1672092000000,0,SV
1672095600000,0,SV
1672099200000,0,SV
1672102800000,0,SV
1672106400000,0,SV
1672110000000,0,SV
1672113600000,0,SV
1672117200000,0,SV
1672120800000,0,SV
1672124400000,0,SV
1672128000000,0,SV
1672131600000,0,SV
1672135200000,1,SV
1672138800000,1,SV
1672142400000,1,SV
1672146000000,1,SV
1672149600000,1,SV
1672153200000,1,SV
1672156800000,1,SV
1672160400000,1,SV
1672164000000,1,SV
1672167600000,0,SV
1672171200000,0,SV
1672174800000,0,SV
1672178400000,0,SV
1672182000000,0,SV
1672185600000,0,SV
1672189200000,0,SV
1672192800000,0,SV
1672196400000,0,SV
1672200000000,0,SV
1672203600000,1,SV
1672207200000,1,SV
1672210800000,1,SV
1672214400000,1,SV
1672218000000,1,SV
1672221600000,1,SV
1672225200000,1,SV
1672228800000,1,SV
1672232400000,1,SV
1672236000000,1,SV
1672239600000,1,SV
